VDiode! (V),Current (A)
0.727372917,9.44E-07
0.730036698,9.44E-07
0.732700478,9.44E-07
0.735364259,9.44E-07
0.737695068,-2.69E-06
0.740025876,-2.69E-06
0.742689657,-2.69E-06
0.745353438,-2.69E-06
0.747684246,9.44E-07
0.750015054,9.44E-07
0.752678835,9.44E-07
0.755342616,9.44E-07
0.757673424,9.44E-07
0.760004233,9.44E-07
0.762668014,9.44E-07
0.765331795,9.44E-07
0.767995575,9.44E-07
0.770659356,-2.69E-06
0.772657192,9.44E-07
0.774988,9.44E-07
0.777984754,9.44E-07
0.780648535,9.44E-07
0.783312316,9.44E-07
0.785310151,9.44E-07
0.78764096,9.44E-07
0.790304741,9.44E-07
0.792968521,9.44E-07
0.795632302,9.44E-07
0.797630138,9.44E-07
0.800293919,9.44E-07
0.8029577,9.44E-07
0.805621481,9.44E-07
0.807952289,9.44E-07
0.81061607,9.44E-07
0.812946878,9.44E-07
0.815943632,9.44E-07
0.817941467,9.44E-07
0.820272276,9.44E-07
0.822936057,9.44E-07
0.82593281,9.44E-07
0.828263618,9.44E-07
0.830261454,9.44E-07
0.832925235,9.44E-07
0.835589016,9.44E-07
0.837919824,9.44E-07
0.840583605,9.44E-07
0.842914413,9.44E-07
0.845578194,9.44E-07
0.847909003,9.44E-07
0.850572783,9.44E-07
0.853236564,9.44E-07
0.855567373,9.44E-07
0.858231154,9.44E-07
0.860894934,9.44E-07
0.863558715,9.44E-07
0.865556551,9.44E-07
0.868220332,9.44E-07
0.870884113,9.44E-07
0.873547894,9.44E-07
0.875878702,9.44E-07
0.877876538,9.44E-07
0.880873291,9.44E-07
0.8832041,9.44E-07
0.88586788,9.44E-07
0.888531661,9.44E-07
0.890529497,9.44E-07
0.893526251,9.44E-07
0.895857059,9.44E-07
0.89852084,9.44E-07
0.900851648,9.44E-07
0.903182456,9.44E-07
0.905846237,9.44E-07
0.908510018,9.44E-07
0.911173799,9.44E-07
0.913504607,9.44E-07
0.915502443,9.44E-07
0.918166224,9.44E-07
0.920830005,9.44E-07
0.92282784,9.44E-07
0.925491621,9.44E-07
0.928155402,9.44E-07
0.930819183,9.44E-07
0.933815937,9.44E-07
0.935813772,9.44E-07
0.938144581,9.44E-07
0.941141334,9.44E-07
0.943805115,9.44E-07
0.946468896,9.44E-07
0.948466732,9.44E-07
0.951130513,9.44E-07
0.953461321,9.44E-07
0.956125102,9.44E-07
0.958788883,9.44E-07
0.960786718,9.44E-07
0.963450499,9.44E-07
0.96611428,9.44E-07
0.968778061,9.44E-07
0.971441842,9.44E-07
0.97377265,9.44E-07
0.976103459,9.44E-07
0.978767239,9.44E-07
0.981098048,9.44E-07
0.983428856,9.44E-07
0.98642561,9.44E-07
0.98908939,9.44E-07
0.991753171,9.44E-07
0.99408398,9.44E-07
0.996414788,9.44E-07
0.999078569,9.44E-07
1.00174235,9.44E-07
1.004406131,9.44E-07
1.006403966,9.44E-07
1.008734775,9.44E-07
1.011731528,9.44E-07
1.014395309,9.44E-07
1.01705909,9.44E-07
1.019056926,9.44E-07
1.021720707,9.44E-07
1.024051515,9.44E-07
1.026715296,9.44E-07
1.029712049,9.44E-07
1.031709885,9.44E-07
1.034373666,9.44E-07
1.037037447,9.44E-07
1.039701228,9.44E-07
1.041366091,9.44E-07
1.044029872,9.44E-07
1.046693652,9.44E-07
1.049357433,9.44E-07
1.052021214,9.44E-07
1.05401905,4.58E-06
1.056682831,9.44E-07
1.059346612,9.44E-07
1.062010393,4.58E-06
1.064674174,4.58E-06
1.066672009,9.44E-07
1.06933579,9.44E-07
1.071999571,4.58E-06
1.074996325,9.44E-07
1.077327133,9.44E-07
1.079324969,9.44E-07
1.081988749,9.44E-07
1.08465253,9.44E-07
1.087316311,9.44E-07
1.089314147,9.44E-07
1.091977928,9.44E-07
1.094641709,4.58E-06
1.09730549,9.44E-07
1.099303325,9.44E-07
1.101967106,9.44E-07
1.104630887,9.44E-07
1.107294668,4.58E-06
1.109625476,9.44E-07
1.111956285,9.44E-07
1.114620066,9.44E-07
1.117283846,9.44E-07
1.119947627,9.44E-07
1.122611408,9.44E-07
1.124609244,9.44E-07
1.126940052,9.44E-07
1.129603833,9.44E-07
1.132267614,9.44E-07
1.134931395,4.58E-06
1.136929231,4.58E-06
1.139593012,4.58E-06
1.142589765,4.58E-06
1.144920573,9.44E-07
1.147917327,9.44E-07
1.149915163,4.58E-06
1.152245971,4.58E-06
1.154909752,4.58E-06
1.157573533,4.58E-06
1.159904341,4.58E-06
1.162568122,9.44E-07
1.16489893,9.44E-07
1.167562711,4.58E-06
1.169893519,4.58E-06
1.171891355,4.58E-06
1.174888108,4.58E-06
1.177218917,4.58E-06
1.18021567,4.58E-06
1.182546479,4.58E-06
1.184877287,4.58E-06
1.187541068,4.58E-06
1.190204849,4.58E-06
1.19286863,9.44E-07
1.194866465,4.58E-06
1.197530246,4.58E-06
1.199861054,4.58E-06
1.202524835,4.58E-06
1.205521589,4.58E-06
1.207519425,4.58E-06
1.210183205,4.58E-06
1.212514014,4.58E-06
1.215510767,4.58E-06
1.21717563,9.44E-07
1.217508603,9.44E-07
1.220172384,9.44E-07
1.222836165,4.58E-06
1.225499946,4.58E-06
1.228163727,9.44E-07
1.230161562,9.44E-07
1.232825343,9.44E-07
1.235489124,9.44E-07
1.238152905,9.44E-07
1.240483713,9.44E-07
1.242481549,4.58E-06
1.24514533,9.44E-07
1.248142083,9.44E-07
1.250805864,9.44E-07
1.253136673,9.44E-07
1.255134508,9.44E-07
1.257798289,9.44E-07
1.26046207,9.44E-07
1.263125851,9.44E-07
1.265456659,9.44E-07
1.267787468,4.58E-06
1.270451248,9.44E-07
1.273115029,9.44E-07
1.275445838,4.58E-06
1.278109619,4.58E-06
1.280440427,9.44E-07
1.283104208,9.44E-07
1.285767989,4.58E-06
1.287765824,4.58E-06
1.290429605,4.58E-06
1.293093386,4.58E-06
1.295757167,9.44E-07
1.298087975,4.58E-06
1.300418784,4.58E-06
1.302749592,4.58E-06
1.305413373,9.44E-07
1.308077154,9.44E-07
1.310740935,4.58E-06
1.313071743,9.44E-07
1.315735524,9.44E-07
1.318399305,4.58E-06
1.321063086,9.44E-07
1.323726866,9.44E-07
1.325724702,9.44E-07
1.328388483,9.44E-07
1.331052264,9.44E-07
1.333383072,9.44E-07
1.335380908,9.44E-07
1.338377661,4.58E-06
1.34070847,4.58E-06
1.343372251,4.58E-06
1.345703059,9.44E-07
1.348033867,4.58E-06
1.350697648,4.58E-06
1.353694402,4.58E-06
1.356358183,9.44E-07
1.358356018,9.44E-07
1.360686827,4.58E-06
1.363350607,9.44E-07
1.366014388,9.44E-07
1.368678169,9.44E-07
1.371008978,9.44E-07
1.373672758,4.58E-06
1.376336539,4.58E-06
1.378667348,9.44E-07
1.381331129,4.58E-06
1.383328964,9.44E-07
1.385992745,9.44E-07
1.388656526,4.58E-06
1.391320307,4.58E-06
1.393318143,4.58E-06
1.395981923,4.58E-06
1.398645704,4.58E-06
1.401642458,4.58E-06
1.403973266,4.58E-06
1.405971102,4.58E-06
1.408634883,4.58E-06
1.411298664,4.58E-06
1.413962445,4.58E-06
1.416293253,4.58E-06
1.418624061,4.58E-06
1.421287842,4.58E-06
1.423951623,4.58E-06
1.426282431,4.58E-06
1.428946212,4.58E-06
1.430944048,4.58E-06
1.433607829,4.58E-06
1.43627161,4.58E-06
1.438935391,4.58E-06
1.441266199,4.58E-06
1.443597007,4.58E-06
1.446260788,4.58E-06
1.448924569,4.58E-06
1.451255377,4.58E-06
1.453586186,9.44E-07
1.456249966,4.58E-06
1.458913747,4.58E-06
1.461910501,4.58E-06
1.463908337,4.58E-06
1.466239145,4.58E-06
1.468902926,4.58E-06
1.471566707,4.58E-06
1.474230488,4.58E-06
1.476228323,4.58E-06
1.478559132,4.58E-06
1.481555885,4.58E-06
1.484219666,4.58E-06
1.486883447,4.58E-06
1.488881283,4.58E-06
1.491545063,4.58E-06
1.494208844,4.58E-06
1.496539653,4.58E-06
1.499536406,4.58E-06
1.501534242,4.58E-06
1.504530995,4.58E-06
1.506861804,4.58E-06
1.509192612,4.58E-06
1.511190448,4.58E-06
1.514187201,4.58E-06
1.516850982,4.58E-06
1.51918179,4.58E-06
1.521512599,4.58E-06
1.524176379,4.58E-06
1.526507188,4.58E-06
1.529170969,4.58E-06
1.53183475,4.58E-06
1.534165558,4.58E-06
1.536163394,4.58E-06
1.539160147,4.58E-06
1.541823928,4.58E-06
1.544820681,4.58E-06
1.546818517,4.58E-06
1.549149325,4.58E-06
1.551813106,4.58E-06
1.554476887,4.58E-06
1.556807696,4.58E-06
1.559138504,4.58E-06
1.561469312,4.58E-06
1.564133093,4.58E-06
1.567129847,4.58E-06
1.56879471,4.58E-06
1.571458491,4.58E-06
1.574122271,4.58E-06
1.576786052,4.58E-06
1.579449833,4.58E-06
1.581447669,4.58E-06
1.58411145,4.58E-06
1.587108203,4.58E-06
1.589439012,4.58E-06
1.592102793,4.58E-06
1.594100628,4.58E-06
1.596431436,4.58E-06
1.599095217,4.58E-06
1.601758998,4.58E-06
1.604089807,4.58E-06
1.606753587,4.58E-06
1.609417368,4.58E-06
1.612081149,4.58E-06
1.614411958,4.58E-06
1.616742766,4.58E-06
1.619073574,4.58E-06
1.621737355,4.58E-06
1.624401136,4.58E-06
1.626731944,4.58E-06
1.629062753,4.58E-06
1.631726533,4.58E-06
1.634057342,4.58E-06
1.637054095,4.58E-06
1.639384904,4.58E-06
1.641715712,4.58E-06
1.64404652,4.58E-06
1.647043274,4.58E-06
1.649707055,4.58E-06
1.65170489,4.58E-06
1.654368671,4.58E-06
1.657032452,4.58E-06
1.659696233,4.58E-06
1.662360014,4.58E-06
1.66435785,4.58E-06
1.66702163,4.58E-06
1.669685411,4.58E-06
1.672349192,4.58E-06
1.675012973,4.58E-06
1.677010809,4.58E-06
1.67967459,4.58E-06
1.682338371,4.58E-06
1.684669179,4.58E-06
1.686667015,4.58E-06
1.689663768,4.58E-06
1.691994576,4.58E-06
1.694658357,4.58E-06
1.696989166,4.58E-06
1.699652947,4.58E-06
1.701983755,4.58E-06
1.704647536,4.58E-06
1.707311317,4.58E-06
1.709642125,4.58E-06
1.711972933,4.58E-06
1.714636714,4.58E-06
1.717300495,4.58E-06
1.719964276,4.58E-06
1.721962112,4.58E-06
1.724625892,4.58E-06
1.726956701,4.58E-06
1.729953454,4.58E-06
1.732284263,4.58E-06
1.734615071,4.58E-06
1.736945879,4.58E-06
1.739942633,8.22E-06
1.742273441,4.58E-06
1.744604249,4.58E-06
1.746935058,4.58E-06
1.749931811,4.58E-06
1.752262619,4.58E-06
1.755259373,4.58E-06
1.756924236,4.58E-06
1.759588017,4.58E-06
1.762251798,4.58E-06
1.764915579,4.58E-06
1.767246387,4.58E-06
1.769577195,4.58E-06
1.772240976,4.58E-06
1.774904757,4.58E-06
1.777568538,4.58E-06
1.779899346,4.58E-06
1.782230155,4.58E-06
1.784560963,4.58E-06
1.787224744,4.58E-06
1.790221497,4.58E-06
1.792552306,4.58E-06
1.793218251,4.58E-06
1.794883114,4.58E-06
1.797546895,4.58E-06
1.800210676,4.58E-06
1.802541484,4.58E-06
1.804872292,4.58E-06
1.807536073,4.58E-06
1.810199854,4.58E-06
1.812863635,4.58E-06
1.814861471,4.58E-06
1.817525251,4.58E-06
1.820189032,4.58E-06
1.822852813,8.22E-06
1.825183622,8.22E-06
1.827181457,4.58E-06
1.829845238,4.58E-06
1.832509019,8.22E-06
1.835505773,4.58E-06
1.837836581,4.58E-06
1.839834417,4.58E-06
1.84283117,4.58E-06
1.845494951,4.58E-06
1.847492787,4.58E-06
1.850156568,4.58E-06
1.852154403,4.58E-06
1.854818184,4.58E-06
1.857481965,4.58E-06
1.859812773,4.58E-06
1.862143582,4.58E-06
1.864807363,4.58E-06
1.867471143,4.58E-06
1.870134924,4.58E-06
1.872465733,4.58E-06
1.874796541,4.58E-06
1.877460322,4.58E-06
1.880124103,4.58E-06
1.882787884,4.58E-06
1.885118692,8.22E-06
1.8874495,4.58E-06
1.890113281,4.58E-06
1.892777062,8.22E-06
1.895440843,4.58E-06
1.897438679,4.58E-06
1.90010246,4.58E-06
1.902433268,8.22E-06
1.905430021,4.58E-06
1.90776083,4.58E-06
1.910091638,4.58E-06
1.912755419,4.58E-06
1.915086227,4.58E-06
1.917750008,4.58E-06
1.920413789,8.22E-06
1.922744597,8.22E-06
1.925075405,4.58E-06
1.927739186,4.58E-06
1.930402967,4.58E-06
1.932400803,8.22E-06
1.935064584,8.22E-06
1.937728365,4.58E-06
1.940059173,4.58E-06
1.942722954,8.22E-06
1.94472079,8.22E-06
1.947384571,8.22E-06
1.950048351,8.22E-06
1.952712132,4.58E-06
1.955042941,4.58E-06
1.957373749,8.22E-06
1.96003753,4.58E-06
1.962368338,4.58E-06
1.965365092,4.58E-06
1.9676959,4.58E-06
1.970026708,8.22E-06
1.972690489,8.22E-06
1.97535427,8.22E-06
1.978018051,4.58E-06
1.980348859,8.22E-06
1.982679668,8.22E-06
1.985343448,8.22E-06
1.988007229,8.22E-06
1.990005065,8.22E-06
1.992668846,8.22E-06
1.995332627,8.22E-06
1.997996408,8.22E-06
2.000327216,4.58E-06
2.002658024,8.22E-06
2.005321805,8.22E-06
2.007985586,8.22E-06
2.010316394,4.58E-06
2.012980175,8.22E-06
2.014978011,8.22E-06
2.017641792,8.22E-06
2.020305573,8.22E-06
2.022969354,8.22E-06
2.025300162,8.22E-06
2.02763097,4.58E-06
2.030294751,4.58E-06
2.032958532,8.22E-06
2.035622313,8.22E-06
2.037953121,8.22E-06
2.04028393,8.22E-06
2.042614738,4.58E-06
2.045611491,4.58E-06
2.047609327,4.58E-06
2.049940135,4.58E-06
2.052603916,4.58E-06
2.05560067,8.22E-06
2.057931478,4.58E-06
2.060262286,4.58E-06
2.062593095,8.22E-06
2.065256876,8.22E-06
2.067920656,8.22E-06
2.070584437,8.22E-06
2.072582273,8.22E-06
2.075246054,8.22E-06
2.077909835,8.22E-06
2.080573616,8.22E-06
2.083237397,8.22E-06
2.085235232,8.22E-06
2.087899013,8.22E-06
2.090229821,4.58E-06
2.092893602,8.22E-06
2.095890356,8.22E-06
2.097888192,8.22E-06
2.100551973,8.22E-06
2.103215753,8.22E-06
2.105546562,4.58E-06
2.107544397,8.22E-06
2.110208178,8.22E-06
2.112871959,8.22E-06
2.11553574,8.22E-06
2.118199521,8.22E-06
2.120530329,8.22E-06
2.12319411,8.22E-06
2.125857891,8.22E-06
2.128188699,8.22E-06
2.130519508,8.22E-06
2.132850316,8.22E-06
2.135181124,8.22E-06
2.138177878,8.22E-06
2.140841659,8.22E-06
2.143172467,8.22E-06
2.145503275,8.22E-06
2.147834084,8.22E-06
2.150497864,8.22E-06
2.153161645,8.22E-06
2.155159481,8.22E-06
2.157823262,8.22E-06
2.160487043,8.22E-06
2.163150824,8.22E-06
2.165481632,8.22E-06
2.16781244,8.22E-06
2.170476221,8.22E-06
2.173140002,8.22E-06
2.176136756,8.22E-06
2.177801619,8.22E-06
2.180132427,8.22E-06
2.183129181,8.22E-06
2.185792961,8.22E-06
2.18812377,8.22E-06
2.190454578,8.22E-06
2.192785386,8.22E-06
2.19578214,8.22E-06
2.198112948,8.22E-06
2.200776729,8.22E-06
2.202774565,8.22E-06
2.205438346,8.22E-06
2.208102126,8.22E-06
2.210765907,8.22E-06
2.213096716,8.22E-06
2.215427524,8.22E-06
2.218091305,8.22E-06
2.220755086,8.22E-06
2.223085894,8.22E-06
2.225416702,8.22E-06
2.228080483,8.22E-06
2.230744264,8.22E-06
2.233075072,8.22E-06
2.235405881,8.22E-06
2.237736689,8.22E-06
2.24040047,8.22E-06
2.243064251,8.22E-06
2.245728032,8.22E-06
2.24805884,8.22E-06
2.250389648,8.22E-06
2.253053429,8.22E-06
2.25571721,8.22E-06
2.258048018,8.22E-06
2.260378827,8.22E-06
2.263042608,8.22E-06
2.265706389,8.22E-06
2.268370169,8.22E-06
2.270700978,8.22E-06
2.272698813,8.22E-06
2.275362594,8.22E-06
2.278026375,8.22E-06
2.280690156,8.22E-06
2.282687992,4.58E-06
2.285351773,8.22E-06
2.288015554,8.22E-06
2.291012307,8.22E-06
2.293343115,8.22E-06
2.295340951,8.22E-06
2.298004732,8.22E-06
2.300668513,8.22E-06
2.303332294,8.22E-06
2.305663102,8.22E-06
2.30799391,8.22E-06
2.310657691,8.22E-06
2.313321472,8.22E-06
2.315985253,8.22E-06
2.318316061,8.22E-06
2.320313897,8.22E-06
2.322977678,8.22E-06
2.325641459,8.22E-06
2.32830524,8.22E-06
2.330636048,8.22E-06
2.332966856,8.22E-06
2.33596361,8.22E-06
2.338294418,8.22E-06
2.340625226,8.22E-06
2.342956035,8.22E-06
2.345619816,8.22E-06
2.348283597,8.22E-06
2.350614405,8.22E-06
2.352945213,8.22E-06
2.355608994,8.22E-06
2.358272775,8.22E-06
2.360936556,8.22E-06
2.363267364,8.22E-06
2.3652652,8.22E-06
2.367928981,8.22E-06
2.368261953,8.22E-06
2.370925734,8.22E-06
2.373256543,8.22E-06
2.376253296,8.22E-06
2.378251132,8.22E-06
2.38058194,8.22E-06
2.383245721,8.22E-06
2.385909502,8.22E-06
2.388573283,8.22E-06
2.390904091,8.22E-06
2.393567872,8.22E-06
2.396231653,8.22E-06
2.398562461,8.22E-06
2.400560297,8.22E-06
2.403224078,8.22E-06
2.405887859,8.22E-06
2.408551639,8.22E-06
2.410882448,8.22E-06
2.413213256,8.22E-06
2.415877037,8.22E-06
2.418540818,8.22E-06
2.421204599,8.22E-06
2.423535407,8.22E-06
2.425866215,1.19E-05
2.428529996,8.22E-06
2.431193777,8.22E-06
2.433524585,8.22E-06
2.435855394,8.22E-06
2.438519175,8.22E-06
2.440849983,8.22E-06
2.443513764,8.22E-06
2.446177545,8.22E-06
2.44817538,8.22E-06
2.450839161,8.22E-06
2.453502942,8.22E-06
2.456166723,8.22E-06
2.458164559,8.22E-06
2.46082834,1.19E-05
2.463492121,8.22E-06
2.465822929,8.22E-06
2.46848671,8.22E-06
2.470817518,8.22E-06
2.473481299,8.22E-06
2.47614508,1.19E-05
2.478475888,8.22E-06
2.481472642,1.19E-05
2.483470477,8.22E-06
2.485801286,8.22E-06
2.488465067,1.19E-05
2.491128847,1.19E-05
2.493459656,1.19E-05
2.495790464,8.22E-06
2.498454245,8.22E-06
2.501118026,1.19E-05
2.503781807,1.19E-05
2.505779642,1.19E-05
2.507777478,1.19E-05
2.509442341,1.19E-05
2.508776396,1.55E-05
2.50677856,1.91E-05
2.508443423,1.91E-05
2.511107204,1.91E-05
2.513438013,1.91E-05
2.505113697,3.00E-05
2.496456409,4.10E-05
2.496456409,4.46E-05
2.496789382,4.82E-05
2.496456409,4.82E-05
2.496456409,5.19E-05
2.496456409,5.55E-05
2.496456409,5.55E-05
2.496456409,5.92E-05
2.496456409,6.28E-05
2.496456409,6.28E-05
2.496456409,6.64E-05
2.496456409,7.01E-05
2.496456409,7.01E-05
2.496456409,7.37E-05
2.496456409,7.73E-05
2.496456409,8.10E-05
2.496456409,8.10E-05
2.496456409,8.46E-05
2.496456409,8.46E-05
2.496456409,8.83E-05
2.496456409,9.19E-05
2.496456409,9.19E-05
2.496456409,9.55E-05
2.496789382,9.92E-05
2.496456409,0.000102805
2.496456409,0.000102805
2.496456409,0.000106443
2.496789382,0.000110081
2.496456409,0.000110081
2.496456409,0.000113719
2.496456409,0.000117357
2.496456409,0.000117357
2.496456409,0.000120994
2.496456409,0.000124632
2.496789382,0.000124632
2.496789382,0.00012827
2.496456409,0.000131908
2.496456409,0.000131908
2.496456409,0.000135546
2.496456409,0.000139184
2.496456409,0.000139184
2.496456409,0.000142822
2.496789382,0.00014646
2.496789382,0.000150098
2.496789382,0.000150098
2.496789382,0.000153735
2.496789382,0.000157373
2.496789382,0.000157373
2.496456409,0.000161011
2.496789382,0.000164649
2.496789382,0.000164649
2.496789382,0.000168287
2.496789382,0.000171925
2.496789382,0.000171925
2.496456409,0.000175563
2.496456409,0.000179201
2.496789382,0.000179201
2.496789382,0.000182839
2.496789382,0.000186476
2.496789382,0.000186476
2.496789382,0.000190114
2.496789382,0.000190114
2.496789382,0.000193752
2.496789382,0.00019739
2.496456409,0.000201028
2.496789382,0.000204666
2.496456409,0.000204666
2.496789382,0.000208304
2.496456409,0.000211942
2.496789382,0.000211942
2.496789382,0.00021558
2.496789382,0.000219218
2.496789382,0.000219218
2.496789382,0.000222855
2.496456409,0.000226493
2.496456409,0.000226493
2.496456409,0.000230131
2.496789382,0.000233769
2.496789382,0.000233769
2.496789382,0.000237407
2.496789382,0.000241045
2.496789382,0.000241045
2.496789382,0.000244683
2.496789382,0.000248321
2.496789382,0.000251959
2.496789382,0.000251959
2.496789382,0.000255596
2.496789382,0.000259234
2.496789382,0.000262872
2.496789382,0.000262872
2.496789382,0.00026651
2.496789382,0.00026651
2.496789382,0.000270148
2.496789382,0.000273786
2.496789382,0.000277424
2.496789382,0.000277424
2.496789382,0.000281062
2.496789382,0.0002847
2.496456409,0.0002847
2.496789382,0.000288337
2.496789382,0.000291975
2.496789382,0.000291975
2.496456409,0.000295613
2.496789382,0.000299251
2.496789382,0.000299251
2.496789382,0.000302889
2.496789382,0.000306527
2.496789382,0.000310165
2.496789382,0.000310165
2.496789382,0.000313803
2.496789382,0.000317441
2.496789382,0.000317441
2.496789382,0.000321079
2.496789382,0.000324716
2.496789382,0.000324716
2.496789382,0.000328354
2.496789382,0.000331992
2.497122355,0.000331992
2.496789382,0.00033563
2.496789382,0.00033563
2.496789382,0.000342906
2.496789382,0.000342906
2.496789382,0.000342906
2.496789382,0.000350182
2.496456409,0.000350182
2.496789382,0.00035382
2.496789382,0.00035382
2.496789382,0.000357457
2.496789382,0.000361095
2.496789382,0.000361095
2.496789382,0.000364733
2.496789382,0.000368371
2.496789382,0.000368371
2.496789382,0.000372009
2.496789382,0.000375647
2.496789382,0.000375647
2.496789382,0.000379285
2.496789382,0.000382923
2.496789382,0.000382923
2.496789382,0.000386561
2.496789382,0.000390198
2.497122355,0.000390198
2.496789382,0.000393836
2.496789382,0.000397474
2.496789382,0.000401112
2.497122355,0.000401112
2.496789382,0.00040475
2.496789382,0.00040475
2.496789382,0.000408388
2.497122355,0.000412026
2.496789382,0.000415664
2.497122355,0.000415664
2.496789382,0.000419302
2.496789382,0.00042294
2.497122355,0.00042294
2.496789382,0.000426577
2.496789382,0.000430215
2.497122355,0.000433853
2.496789382,0.000433853
2.497122355,0.000437491
2.496789382,0.000437491
2.496789382,0.000441129
2.496789382,0.000444767
2.496789382,0.000448405
2.496789382,0.000448405
2.496789382,0.000452043
2.496789382,0.000452043
2.497122355,0.000455681
2.496789382,0.000455681
2.497122355,0.000459318
